Program Kodu,Kurum Adı,Ünvanı,Kadro Detayları,İl,Kontenjan,Boş Kontenjan,Min Puan,Max Puan
301020608,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7248Vardiyalı Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.,Samsun,3,,89.536,90.144
301020139,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,İzmir,2,,89.513,90.765
301016877,Elektrik Üretim A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği,İstanbul,1,,89.511,89.511
301019964,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Sakarya,1,,89.511,89.511
301019985,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Sivas,1,,89.494,89.494
301015960,Batman Üniversitesi ,Psikolog,4131Aşağıdaki lisans programlarından birinden mezun olmak.3286 - Psikoloji,Batman,2,,89.488,90.225
301020216,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4639Aşağıdaki lisans programlarından birinden mezun olmak.3252 - Makine Mühendisliği4314 - Makine ve İmalat Mühendisliği4315 - Makine ve Üretim Mühendisliği9441 - Makine ve Malzeme Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Ankara,2,,89.417,94.131
301015918,Bartın Belediye Başkanlığı ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği,Bartın,1,,89.389,89.389
301016646,Elektrik Üretim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,Elazığ,1,,89.369,89.369
301016954,Elektrik Üretim A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği,Samsun,1,,89.333,89.333
301016422,Devlet Hava Meydanları İşletmesi Genel Müdürlüğü ,Apron Memuru,4493Aşağıdaki lisans programlarından birinden mezun olmak.3312 - Sivil Hava Ulaştırma İşletmeciliği8325 - Havacılık9345 - Havacılık İşletmeciliği9370 - Sivil Hava İşletmeciliği9428 - Havacılık Yönetimi9534 - Sivil Havacılık İşletmeciliği6506B sınıfı sürücü belgesine sahip olmak7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7302Bakınız Başvurma Özel Şartları Bölümü Şoför7321(Bakınız Başvurma Özel Şartları Bölümü Zabıt Katibi).7322(Bakınız Başvurma Özel Şartları Bölümü Devlet Hava Meydanları İşletmesi Genel Müdürlüğü).,Gaziantep,1,,89.289,89.289
301015771,Ağrı İbrahim Çeçen Üniversitesi ,Psikolog,4131Aşağıdaki lisans programlarından birinden mezun olmak.3286 - Psikoloji,Ağrı,2,,89.240,89.422
301017059,Et ve Süt Kurumu Genel Müdürlüğü ,Veteriner,4607Aşağıdaki lisans programlarından birinden mezun olmak.6373 - Veteriner,Van,1,,89.189,89.189
301018270,Kars İl Özel İdaresi ,Şehir Plancısı,4757Aşağıdaki lisans programlarından birinden mezun olmak.3322 - Şehir ve Bölge Planlama7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Kars,1,,89.179,89.179
301016086,Darphane ve Damga Matbaası Genel Müdürlüğü ,Mühendis,4703Aşağıdaki lisans programlarından birinden mezun olmak.3168 - Endüstri Mühendisliği3311 - Sistem Mühendisliği5114 - İmalat Mühendisliği5132 - Üretim Mühendisliği5140 - Üretim Sistemleri Mühendisliği8318 - Endüstri Sistemleri Mühendisliği9321 - Endüstri ve Sistem Mühendisliği,İstanbul,1,,89.168,89.168
301017045,Et ve Süt Kurumu Genel Müdürlüğü ,Veteriner,4607Aşağıdaki lisans programlarından birinden mezun olmak.6373 - Veteriner,Erzurum,2,,89.041,89.380
301017122,Eti Maden İşletmeleri Genel Müdürlüğü ,Mühendis,4639Aşağıdaki lisans programlarından birinden mezun olmak.3252 - Makine Mühendisliği4314 - Makine ve İmalat Mühendisliği4315 - Makine ve Üretim Mühendisliği9441 - Makine ve Malzeme Mühendisliği,Ankara,1,,89.030,89.030
301018739,Sosyal Güvenlik Kurumu Başkanlığı ,İcra Memuru,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi7315(Bakınız Başvurma Özel Şartları Bölümü İcra Memuru),Tekirdağ,1,,88.990,88.990
301019999,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Van,1,,88.967,88.967
301020370,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Denizli,2,,88.960,89.303
301020244,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4691Aşağıdaki lisans programlarından birinden mezun olmak.3261 - Metalurji ve Malzeme Mühendisliği3301 - Seramik Mühendisliği5118 - Malzeme Bilimi ve Mühendisliği8227 - Malzeme Mühendisliği8232 - Metalurji Mühendisliği9304 - Malzeme ve Seramil Mühendisliği9305 - Malzeme Bilimi ve Nanoteknoloki Mühendisliği / Malzeme Bilimi ve Nano Mühendisliği9389 - Nanoteknoloki Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Ankara,1,,88.895,88.895
301019250,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4639Aşağıdaki lisans programlarından birinden mezun olmak.3252 - Makine Mühendisliği4314 - Makine ve İmalat Mühendisliği4315 - Makine ve Üretim Mühendisliği9441 - Makine ve Malzeme Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Sivas,1,,88.872,88.872
301021035,Ulaştırma ve Altyapı Bakanlığı ,Mühendis,4531Aşağıdaki lisans programlarından birinden mezun olmak.3124 - Bilgisayar Mühendisliği5103 - Bilişim Sistemleri Mühendisliği5137 - Bilgisayar Bilimi ve Mühendisliği / Bilgisayar Bilimleri Mühendisliği8141 - Kontrol ve Bilgisayar Mühendisliği8156 - Bilgisayar ve Enformatik Mühendisliği,Ankara,4,,88.872,89.655
301018417,Milli Piyango İdaresi Genel Müdürlüğü ,Mühendis,4531Aşağıdaki lisans programlarından birinden mezun olmak.3124 - Bilgisayar Mühendisliği5103 - Bilişim Sistemleri Mühendisliği5137 - Bilgisayar Bilimi ve Mühendisliği / Bilgisayar Bilimleri Mühendisliği8141 - Kontrol ve Bilgisayar Mühendisliği8156 - Bilgisayar ve Enformatik Mühendisliği4533Aşağıdaki lisans programlarından birinden mezun olmak.5134 - Yazılım Mühendisliği9343 - Bilgisayar ve Yazılım Mühendisliği7273SQL veya PL/SQL bildiğini belgelemek.7283Web tasarımı konusunda belge sahibi olmak.,Ankara,1,,88.833,88.833
301016296,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4502Aşağıdaki lisans programlarından birinden mezun olmak.8328 - İnsan Kaynakları Yönetimi9318 - İnsan Kaynakları4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü),Malatya,1,,88.829,88.829
301020132,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,İstanbul,1,,88.747,88.747
301020601,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Sakarya,1,,88.723,88.723
301019173,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Balıkesir,1,,88.577,88.577
301020279,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Ankara,2,,88.577,89.140
301015799,Aksaray İl Özel İdaresi ,Mühendis,4611Aşağıdaki lisans programlarından birinden mezun olmak.3160 - Elektrik Mühendisliği3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği,Aksaray,1,,88.548,88.548
301020111,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,Erzurum,1,,88.535,88.535
